0.32228E-03 0.11718E-05 0.00000E+01 750149 0 0 34979 0.10860E+09 0.00000E+01 0.32228E-03 0.00000E+01 0.00000E+01 0
1 0.00033983 3.9544e-05 11.636 0.18048 0.00033983
2 0.00032103 7.1535e-06 3.1513 0.024172 0.00032103
3 0.0003205 2.6208e-06 1.6355 0.0097655 0.0003205
4 0.00032125 4.1309e-05 12.859 0.2549 0.00032125
5 0.00032567 8.8541e-06 3.8449 0.050252 0.00032567
6 0.00032504 2.7702e-06 1.7045 0.014066 0.00032504
7 0.0002337 2.4814e-05 10.618 0.095536 0.0002337
8 0.00031993 7.7961e-06 3.4462 0.029909 0.00031993
9 0.00032303 2.7996e-06 1.7333 0.011241 0.00032303
10 0.00034081 4.6468e-05 13.634 0.24144 0.00034081
11 0.00031415 8.1427e-06 3.6656 0.067907 0.00031415
12 0.00032284 2.8729e-06 1.7798 0.011405 0.00032284
13 0.00039487 5.4895e-05 13.902 0.24584 0.00039487
14 0.00033476 8.1668e-06 3.4502 0.048856 0.00033476
15 0.00032239 2.5758e-06 1.5979 0.0080916 0.00032239
16 0.00032847 4.6326e-05 14.104 0.34339 0.00032847
17 0.00031102 7.7735e-06 3.5347 0.049588 0.00031102
18 0.00032214 2.8743e-06 1.7845 0.012731 0.00032214
19 0.00029463 3.7239e-05 12.639 0.24444 0.00029463
20 0.00033053 8.5299e-06 3.6496 0.040695 0.00033053
21 0.0003224 2.6861e-06 1.6664 0.011705 0.0003224
22 0.00026446 2.5734e-05 9.7311 0.11784 0.00026446
23 0.00031046 8.0329e-06 3.6592 0.024906 0.00031046
24 0.00032606 2.9015e-06 1.7797 0.010938 0.00032606
25 0.00036181 5.4078e-05 14.947 0.38959 0.00036181
26 0.0003121 7.2938e-06 3.3051 0.026708 0.0003121
27 0.00032305 2.7686e-06 1.7141 0.011948 0.00032305
28 0.00037111 5.4235e-05 14.614 0.41133 0.00037111
29 0.00031812 8.225e-06 3.6565 0.049451 0.00031812
30 0.00031925 2.7997e-06 1.7539 0.0088459 0.00031925
