0.61763E-02 0.19572E-04 0.00000E+01 600126 0 0 27242 0.44120E+07 0.00000E+01 0.61763E-02 0.00000E+01 0.00000E+01 0
1 0.0058462 0.00067449 11.537 3.6876 0.0058462
2 0.0063696 0.00014249 3.1637 0.5054 0.0063696
3 0.0061448 5.0887e-05 1.6563 0.26599 0.0061448
4 0.0071912 0.0012505 17.389 9.3098 0.0071912
5 0.0062871 0.00016637 3.7423 1.2683 0.0062871
6 0.0061982 5.2854e-05 1.7055 0.19303 0.0061982
7 0.0079438 0.001093 13.759 7.3394 0.0079438
8 0.0062202 0.00013914 3.1635 0.61067 0.0062202
9 0.0061907 4.9032e-05 1.584 0.12831 0.0061907
10 0.0055913 0.00054207 9.6949 2.7507 0.0055913
11 0.0061157 0.00014386 3.3267 0.60716 0.0061157
12 0.0061667 5.4458e-05 1.7662 0.22249 0.0061667
13 0.0071766 0.00098091 13.668 5.4058 0.0071766
14 0.0059106 0.00014502 3.4699 0.69983 0.0059106
15 0.0061665 5.582e-05 1.8104 0.23057 0.0061665
16 0.0063812 0.00082413 12.915 4.1425 0.0063812
17 0.0061874 0.00015486 3.5397 0.7717 0.0061874
18 0.0060437 5.1303e-05 1.6977 0.14152 0.0060437
19 0.0053594 0.00056611 10.563 2.6342 0.0053594
20 0.0061744 0.00017719 4.0585 0.80255 0.0061744
21 0.0062049 5.8742e-05 1.8934 0.25292 0.0062049
22 0.0069474 0.00092648 13.336 6.5532 0.0069474
23 0.0062457 0.0001583 3.5844 0.9356 0.0062457
24 0.006282 5.6833e-05 1.8094 0.24107 0.006282
