 0.55841E-03 0.45476E-05 0.00000E+00    75012     4416    4     3488 0.625E+07 0.77527E-09  0.55841E-03  0.15850E-06  0.15850E-06     3488
   2    0.55098E-03    0.70961E-04    0.12879E+02    0.43705E+00    0.55098E-03
   3    0.56072E-03    0.14684E-04    0.37034E+01    0.82630E-01    0.56072E-03
   4    0.55820E-03    0.47936E-05    0.17175E+01    0.25647E-01    0.55820E-03
