# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		0.223943492603
0.5		0.5		1.0		-1		247000		0.243793811544
0.5		0.5		1.0		1		247000		0.254667097914
0.5		0.5		1.0		2		247000		0.254667097912
0.5		0.5		1.0		3		247000		0.279245624401
0.5		0.5		1.0		4		247000		0.243793811532
0.5		1.0		1.0		-1		247000		0.223943492603
0.5		1.0		1.0		1		247000		0.233385980165
0.5		1.0		1.0		2		247000		0.233385980164
0.5		1.0		1.0		3		247000		0.254667097912
0.5		1.0		1.0		4		247000		0.223943492592
0.5		2.0		1.0		-1		247000		0.20657100808
0.5		2.0		1.0		1		247000		0.214829275776
0.5		2.0		1.0		2		247000		0.214829275775
0.5		2.0		1.0		3		247000		0.233385980164
0.5		2.0		1.0		4		247000		0.20657100807
1.0		0.5		1.0		-1		247000		0.243793811544
1.0		0.5		1.0		1		247000		0.254667097914
1.0		0.5		1.0		2		247000		0.254667097912
1.0		0.5		1.0		3		247000		0.279245624401
1.0		0.5		1.0		4		247000		0.243793811532
1.0		1.0		1.0		1		247000		0.233385980165
1.0		1.0		1.0		2		247000		0.233385980164
1.0		1.0		1.0		3		247000		0.254667097912
1.0		1.0		1.0		4		247000		0.223943492592
1.0		2.0		1.0		-1		247000		0.20657100808
1.0		2.0		1.0		1		247000		0.214829275776
1.0		2.0		1.0		2		247000		0.214829275775
1.0		2.0		1.0		3		247000		0.233385980164
1.0		2.0		1.0		4		247000		0.20657100807
2.0		0.5		1.0		-1		247000		0.243793811544
2.0		0.5		1.0		1		247000		0.254667097914
2.0		0.5		1.0		2		247000		0.254667097912
2.0		0.5		1.0		3		247000		0.279245624401
2.0		0.5		1.0		4		247000		0.243793811532
2.0		1.0		1.0		-1		247000		0.223943492603
2.0		1.0		1.0		1		247000		0.233385980165
2.0		1.0		1.0		2		247000		0.233385980164
2.0		1.0		1.0		3		247000		0.254667097912
2.0		1.0		1.0		4		247000		0.223943492592
2.0		2.0		1.0		-1		247000		0.20657100808
2.0		2.0		1.0		1		247000		0.214829275776
2.0		2.0		1.0		2		247000		0.214829275775
2.0		2.0		1.0		3		247000		0.233385980164
2.0		2.0		1.0		4		247000		0.20657100807
1.0		1.0		1.0		-1		247000		0.223943492603
1.0		1.0		1.0		-1		247001		0.23001815599
1.0		1.0		1.0		-1		247002		0.224597571568
1.0		1.0		1.0		-1		247003		0.210294430858
1.0		1.0		1.0		-1		247004		0.232211481771
1.0		1.0		1.0		-1		247005		0.198424934747
1.0		1.0		1.0		-1		247006		0.207775416522
1.0		1.0		1.0		-1		247007		0.234026552234
1.0		1.0		1.0		-1		247008		0.240540167276
1.0		1.0		1.0		-1		247009		0.226645544609
1.0		1.0		1.0		-1		247010		0.233517890862
1.0		1.0		1.0		-1		247011		0.218210792717
1.0		1.0		1.0		-1		247012		0.209426714772
1.0		1.0		1.0		-1		247013		0.24443736214
1.0		1.0		1.0		-1		247014		0.228246559458
1.0		1.0		1.0		-1		247015		0.226684767917
1.0		1.0		1.0		-1		247016		0.210291327549
1.0		1.0		1.0		-1		247017		0.223382497349
1.0		1.0		1.0		-1		247018		0.229353915935
1.0		1.0		1.0		-1		247019		0.208352906982
1.0		1.0		1.0		-1		247020		0.186928694346
1.0		1.0		1.0		-1		247021		0.211962561052
1.0		1.0		1.0		-1		247022		0.235684097779
1.0		1.0		1.0		-1		247023		0.206921926215
1.0		1.0		1.0		-1		247024		0.215142043135
1.0		1.0		1.0		-1		247025		0.264857869011
1.0		1.0		1.0		-1		247026		0.204902037471
1.0		1.0		1.0		-1		247027		0.202111195057
1.0		1.0		1.0		-1		247028		0.239938148336
1.0		1.0		1.0		-1		247029		0.219258895526
1.0		1.0		1.0		-1		247030		0.244236736303
1.0		1.0		1.0		-1		247031		0.223971665031
1.0		1.0		1.0		-1		247032		0.199481456629
1.0		1.0		1.0		-1		247033		0.208782499081
1.0		1.0		1.0		-1		247034		0.236181113407
1.0		1.0		1.0		-1		247035		0.194522713773
1.0		1.0		1.0		-1		247036		0.232478436693
1.0		1.0		1.0		-1		247037		0.23398571028
1.0		1.0		1.0		-1		247038		0.227378424329
1.0		1.0		1.0		-1		247039		0.214036820942
1.0		1.0		1.0		-1		247040		0.217505099821
1.0		1.0		1.0		-1		247041		0.261659330593
1.0		1.0		1.0		-1		247042		0.236366335642
1.0		1.0		1.0		-1		247043		0.229689726239
1.0		1.0		1.0		-1		247044		0.252085953275
1.0		1.0		1.0		-1		247045		0.239478087214
1.0		1.0		1.0		-1		247046		0.199336547045
1.0		1.0		1.0		-1		247047		0.211780735942
1.0		1.0		1.0		-1		247048		0.221675422573
1.0		1.0		1.0		-1		247049		0.235928912648
1.0		1.0		1.0		-1		247050		0.206748184837
1.0		1.0		1.0		-1		247051		0.221279384448
1.0		1.0		1.0		-1		247052		0.211613176091
1.0		1.0		1.0		-1		247053		0.230172610519
1.0		1.0		1.0		-1		247054		0.226052036362
1.0		1.0		1.0		-1		247055		0.20413589135
1.0		1.0		1.0		-1		247056		0.233082650577
1.0		1.0		1.0		-1		247057		0.233780581243
1.0		1.0		1.0		-1		247058		0.240273800697
1.0		1.0		1.0		-1		247059		0.225439925174
1.0		1.0		1.0		-1		247060		0.227826770629
1.0		1.0		1.0		-1		247061		0.225069934076
1.0		1.0		1.0		-1		247062		0.227819020202
1.0		1.0		1.0		-1		247063		0.201343796301
1.0		1.0		1.0		-1		247064		0.224544745317
1.0		1.0		1.0		-1		247065		0.234674444617
1.0		1.0		1.0		-1		247066		0.214022959226
1.0		1.0		1.0		-1		247067		0.210792146819
1.0		1.0		1.0		-1		247068		0.240625920608
1.0		1.0		1.0		-1		247069		0.202216055683
1.0		1.0		1.0		-1		247070		0.204881896002
1.0		1.0		1.0		-1		247071		0.234158609238
1.0		1.0		1.0		-1		247072		0.205045128839
1.0		1.0		1.0		-1		247073		0.229939127217
1.0		1.0		1.0		-1		247074		0.244327524774
1.0		1.0		1.0		-1		247075		0.218884988314
1.0		1.0		1.0		-1		247076		0.228853836917
1.0		1.0		1.0		-1		247077		0.216479604074
1.0		1.0		1.0		-1		247078		0.23421964944
1.0		1.0		1.0		-1		247079		0.222935278265
1.0		1.0		1.0		-1		247080		0.226028227565
1.0		1.0		1.0		-1		247081		0.226766606278
1.0		1.0		1.0		-1		247082		0.233273853693
1.0		1.0		1.0		-1		247083		0.221599445156
1.0		1.0		1.0		-1		247084		0.231443643949
1.0		1.0		1.0		-1		247085		0.205357023556
1.0		1.0		1.0		-1		247086		0.215210427803
1.0		1.0		1.0		-1		247087		0.224574875925
1.0		1.0		1.0		-1		247088		0.25111690924
1.0		1.0		1.0		-1		247089		0.217732020711
1.0		1.0		1.0		-1		247090		0.197410689602
1.0		1.0		1.0		-1		247091		0.24398293105
1.0		1.0		1.0		-1		247092		0.240760257851
1.0		1.0		1.0		-1		247093		0.23074215887
1.0		1.0		1.0		-1		247094		0.244234175073
1.0		1.0		1.0		-1		247095		0.209801367403
1.0		1.0		1.0		-1		247096		0.233704025498
1.0		1.0		1.0		-1		247097		0.197842452519
1.0		1.0		1.0		-1		247098		0.23429659546
