# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		0.223943492603
0.5		0.5		1.0		-1		247000		0.243462081548
0.5		0.5		1.0		1		247000		0.25447007074
0.5		0.5		1.0		2		247000		0.254470070742
0.5		0.5		1.0		3		247000		0.278621384266
0.5		0.5		1.0		4		247000		0.243462081545
0.5		1.0		1.0		-1		247000		0.223943492603
0.5		1.0		1.0		1		247000		0.233521677025
0.5		1.0		1.0		2		247000		0.233521677026
0.5		1.0		1.0		3		247000		0.254470070742
0.5		1.0		1.0		4		247000		0.2239434926
0.5		2.0		1.0		-1		247000		0.206834957445
0.5		2.0		1.0		1		247000		0.215225907401
0.5		2.0		1.0		2		247000		0.215225907402
0.5		2.0		1.0		3		247000		0.233521677026
0.5		2.0		1.0		4		247000		0.206834957443
1.0		0.5		1.0		-1		247000		0.243462081548
1.0		0.5		1.0		1		247000		0.25447007074
1.0		0.5		1.0		2		247000		0.254470070742
1.0		0.5		1.0		3		247000		0.278621384266
1.0		0.5		1.0		4		247000		0.243462081545
1.0		1.0		1.0		1		247000		0.233521677025
1.0		1.0		1.0		2		247000		0.233521677026
1.0		1.0		1.0		3		247000		0.254470070742
1.0		1.0		1.0		4		247000		0.2239434926
1.0		2.0		1.0		-1		247000		0.206834957445
1.0		2.0		1.0		1		247000		0.215225907401
1.0		2.0		1.0		2		247000		0.215225907402
1.0		2.0		1.0		3		247000		0.233521677026
1.0		2.0		1.0		4		247000		0.206834957443
2.0		0.5		1.0		-1		247000		0.243462081548
2.0		0.5		1.0		1		247000		0.25447007074
2.0		0.5		1.0		2		247000		0.254470070742
2.0		0.5		1.0		3		247000		0.278621384266
2.0		0.5		1.0		4		247000		0.243462081545
2.0		1.0		1.0		-1		247000		0.223943492603
2.0		1.0		1.0		1		247000		0.233521677025
2.0		1.0		1.0		2		247000		0.233521677026
2.0		1.0		1.0		3		247000		0.254470070742
2.0		1.0		1.0		4		247000		0.2239434926
2.0		2.0		1.0		-1		247000		0.206834957445
2.0		2.0		1.0		1		247000		0.215225907401
2.0		2.0		1.0		2		247000		0.215225907402
2.0		2.0		1.0		3		247000		0.233521677026
2.0		2.0		1.0		4		247000		0.206834957443
1.0		1.0		1.0		-1		247000		0.223943492603
1.0		1.0		1.0		-1		247001		0.230677954541
1.0		1.0		1.0		-1		247002		0.224967714315
1.0		1.0		1.0		-1		247003		0.210523669302
1.0		1.0		1.0		-1		247004		0.231708029955
1.0		1.0		1.0		-1		247005		0.200771630492
1.0		1.0		1.0		-1		247006		0.208081727007
