 0.32305E-03 0.25564E-05 0.00000E+00    75014     4436    4     3704 0.115E+08 0.44777E-09  0.32305E-03  0.86348E-07  0.86348E-07     3704
   2    0.29463E-03    0.37239E-04    0.12639E+02    0.24444E+00    0.29463E-03
   3    0.33053E-03    0.85299E-05    0.36496E+01    0.40695E-01    0.33053E-03
   4    0.32240E-03    0.26861E-05    0.16664E+01    0.11705E-01    0.32240E-03
