 0.55696E-03 0.46364E-05 0.00000E+00    75014     4432    4     3214 0.577E+07 0.77415E-09  0.55696E-03  0.17160E-06  0.17160E-06     3214
   2    0.59088E-03    0.83001E-04    0.14047E+02    0.45101E+00    0.59088E-03
   3    0.55201E-03    0.14467E-04    0.37062E+01    0.11586E+00    0.55201E-03
   4    0.55738E-03    0.49029E-05    0.17593E+01    0.18903E-01    0.55738E-03
