 0.16395E+00 0.14085E-02 0.00000E+00    75013     4394    4     4095 0.250E+05 0.22673E-06  0.16395E+00  0.39641E-04  0.39641E-04     4095
   2    0.15957E+00    0.17880E-01    0.11205E+02    0.94212E+02    0.15957E+00
   3    0.16961E+00    0.38667E-02    0.32241E+01    0.16900E+02    0.16961E+00
   4    0.16324E+00    0.13419E-02    0.16440E+01    0.35818E+01    0.16324E+00
