 0.32091E-03 0.26918E-05 0.00000E+00    75012     4580    4     3091 0.963E+07 0.44742E-09  0.32091E-03  0.10280E-06  0.10280E-06     3091
   2    0.32847E-03    0.46326E-04    0.14104E+02    0.34339E+00    0.32847E-03
   3    0.31102E-03    0.77735E-05    0.35347E+01    0.49588E-01    0.31102E-03
   4    0.32214E-03    0.28743E-05    0.17845E+01    0.12731E-01    0.32214E-03
