0.98821E-03 0.31315E-05 0.00000E+01 600126 0 0 27242 0.27590E+08 0.00000E+01 0.98821E-03 0.00000E+01 0.00000E+01 0
1 0.00093539 0.00010792 11.537 0.59002 0.00093539
2 0.0010191 2.2799e-05 3.1637 0.080864 0.0010191
3 0.00098316 8.142e-06 1.6563 0.042558 0.00098316
4 0.0011506 0.00020008 17.389 1.4896 0.0011506
5 0.0010059 2.6619e-05 3.7423 0.20292 0.0010059
6 0.00099171 8.4567e-06 1.7055 0.030886 0.00099171
7 0.001271 0.00017488 13.759 1.1743 0.001271
8 0.00099523 2.2262e-05 3.1635 0.097707 0.00099523
9 0.00099051 7.845e-06 1.584 0.020529 0.00099051
10 0.0008946 8.6731e-05 9.6949 0.44012 0.0008946
11 0.00097852 2.3018e-05 3.3267 0.097145 0.00097852
12 0.00098667 8.7132e-06 1.7662 0.035599 0.00098667
13 0.0011483 0.00015695 13.668 0.86492 0.0011483
14 0.00094569 2.3203e-05 3.4699 0.11197 0.00094569
15 0.00098664 8.9312e-06 1.8104 0.036891 0.00098664
16 0.001021 0.00013186 12.915 0.66281 0.001021
17 0.00098998 2.4778e-05 3.5397 0.12347 0.00098998
18 0.00096699 8.2085e-06 1.6977 0.022643 0.00096699
19 0.0008575 9.0578e-05 10.563 0.42147 0.0008575
20 0.00098791 2.8351e-05 4.0585 0.12841 0.00098791
21 0.00099279 9.3987e-06 1.8934 0.040467 0.00099279
22 0.0011116 0.00014824 13.336 1.0485 0.0011116
23 0.00099932 2.5329e-05 3.5844 0.1497 0.00099932
24 0.0010051 9.0933e-06 1.8094 0.038571 0.0010051
