 0.99186E-03 0.84315E-05 0.00000E+00    75015     4418    4     4161 0.420E+07 0.13757E-08  0.99186E-03  0.23599E-06  0.23599E-06     4161
   2    0.12710E-02    0.17488E-03    0.13759E+02    0.11743E+01    0.12710E-02
   3    0.99523E-03    0.22262E-04    0.31635E+01    0.97707E-01    0.99523E-03
   4    0.99051E-03    0.78450E-05    0.15840E+01    0.20529E-01    0.99051E-03
